transaction_id,user_id,timestamp,order_value,customer_segment,ab_test_group
51170,10682,2025-04-08 10:04:00,8.905170156557265,Standard,Test
51171,6311,2025-01-17 00:26:00,70.63197758598044,Standard,Control
51172,6043,2025-04-24 08:54:00,82.98869724369439,Standard,Test
51173,8014,2025-03-15 11:59:00,5.656839306994519,Standard,Test
51174,14902,2025-04-24 03:17:00,8.56250267659139,Standard,Test
51175,9679,2025-01-01 21:36:00,32.76789588717964,Standard,Test
51176,3528,2025-02-02 17:35:00,11.363167503810057,Standard,Test
51177,8265,2025-01-14 12:51:00,171.21075958176112,High-Value (Power),Control
51178,8917,2025-03-03 21:36:00,53.208276055667454,Standard,Test
51179,3755,2025-04-25 06:37:00,56.60369160097992,Standard,Test
51180,8163,2025-05-14 11:07:00,7.528834152588437,Standard,Test
51181,11188,2025-01-09 09:43:00,19.852080609847658,Standard,Test
51182,4366,2025-03-01 01:03:00,31.47247546634766,Standard,Control
51183,8411,2025-03-15 13:49:00,39.41808950601822,High-Value (Power),Control
51184,547,2025-05-15 03:10:00,65.19050655301055,High-Value (Power),Control
51185,3730,2025-01-10 17:24:00,38.94604528349466,Standard,Test
51186,7351,2025-04-04 02:41:00,29.1836590842795,Standard,Test
51187,13390,2025-01-12 01:45:00,55.18184641456833,Standard,Test
51188,14644,2025-03-09 05:42:00,7.4276956758616075,Standard,Control
51189,5885,2025-02-02 23:41:00,37.15995429267636,Standard,Test
51190,1969,2025-05-10 04:18:00,28.17733523199514,Standard,Control
51191,14216,2025-02-21 08:11:00,30.45156002028685,Standard,Test
51192,4517,2025-05-26 09:06:00,26.39395972621551,Standard,Test
51193,1260,2025-01-08 13:24:00,19.471456760859606,Standard,Test
51194,14146,2025-02-13 19:37:00,25.815673422461476,Standard,Test
51195,6993,2025-01-11 00:56:00,24.15279780422587,Standard,Test
51196,7757,2025-05-05 22:28:00,15.50671027267987,Standard,Control
51197,2934,2025-04-20 08:17:00,122.53424893992023,High-Value (Power),Control
51198,2510,2025-01-20 08:02:00,43.457396985141436,Standard,Test
51199,12201,2025-05-22 01:16:00,8.509166515390378,Standard,Control
51200,12265,2025-01-13 05:09:00,36.83600042207401,Standard,Control
51201,12873,2025-01-05 12:36:00,16.76816768409417,Standard,Control
51202,1563,2025-01-15 08:46:00,18.55974874070368,Standard,Test
51203,10278,2025-02-05 05:40:00,78.24487119921194,Standard,Control
51204,9982,2025-05-25 00:12:00,4.9138040916186005,Standard,Test
51205,8076,2025-02-28 21:35:00,94.4408442225602,High-Value (Power),Control
51206,14762,2025-05-24 14:37:00,85.96800071539322,Standard,Control
51207,3670,2025-04-09 10:23:00,19.433769941040897,Standard,Test
51208,14181,2025-02-18 21:21:00,64.39375186648165,Standard,Test
51209,2482,2025-05-16 10:23:00,136.54870151285712,High-Value (Power),Test
51210,11623,2025-04-01 20:52:00,7.248295951662207,Standard,Control
51211,7199,2025-03-10 06:00:00,51.025128474915995,Standard,Test
51212,205,2025-05-13 19:34:00,22.913512391054716,Standard,Test
51213,742,2025-04-26 06:49:00,29.456521304584577,Standard,Test
51214,13493,2025-03-24 05:44:00,27.802125798963967,Standard,Test
51215,14376,2025-02-13 12:35:00,37.26335826774233,Standard,Control
51216,11081,2025-05-01 03:14:00,138.27031574063344,Standard,Test
51217,11687,2025-03-05 08:22:00,31.919451498247252,Standard,Control
51218,7050,2025-03-26 06:22:00,22.936289769518435,Standard,Test
51219,4264,2025-01-18 06:56:00,27.426794619749575,Standard,Control
51220,7838,2025-03-21 07:48:00,12.779488234539697,Standard,Control
51221,4738,2025-04-11 03:13:00,12.450826383032584,Standard,Control
51222,1106,2025-02-20 19:56:00,50.58737953719127,Standard,Test
51223,6831,2025-01-02 11:18:00,10.746058317701461,Standard,Control
51224,10016,2025-05-11 01:19:00,22.113605826621157,Standard,Control
51225,10840,2025-01-28 23:55:00,14.804659239275738,Standard,Test
51226,4198,2025-04-07 19:42:00,25.827572005750376,Standard,Control
51227,89,2025-05-28 20:53:00,10.275558433732467,Standard,Test
51228,6489,2025-01-11 08:09:00,38.687670245815326,Standard,Test
51229,14235,2025-04-10 21:30:00,50.1644321700973,Standard,Control
51230,3382,2025-05-14 03:11:00,63.902330470186484,Standard,Control
51231,12896,2025-03-04 04:46:00,34.73621197378755,Standard,Test
51232,11704,2025-04-27 02:45:00,36.36206972134728,Standard,Test
51233,10399,2025-05-26 10:48:00,22.078151694444692,Standard,Control
51234,3186,2025-02-11 08:16:00,110.89419779685225,High-Value (Power),Test
51235,6680,2025-01-28 03:14:00,35.95757723796942,Standard,Test
51236,6307,2025-01-23 04:17:00,279.6822645107545,High-Value (Power),Control
51237,12574,2025-03-01 07:50:00,33.50268727739777,Standard,Test
51238,865,2025-03-08 21:36:00,4.4785270183004116,Standard,Control
51239,8247,2025-02-02 01:31:00,26.019820615199386,Standard,Control
51240,4672,2025-01-05 21:13:00,55.58871782048526,Standard,Control
51241,10273,2025-04-15 17:03:00,14.355480382979874,Standard,Control
51242,558,2025-03-28 09:44:00,21.87146256255663,Standard,Control
51243,13019,2025-03-11 08:15:00,15.817680159763917,Standard,Test
51244,9185,2025-03-14 03:28:00,22.79093409354967,Standard,Test
51245,13089,2025-05-21 23:25:00,45.07562783226268,Standard,Control
51246,4292,2025-01-03 04:51:00,31.850163653189203,Standard,Control
51247,448,2025-03-23 19:12:00,48.636462155527845,Standard,Control
51248,1822,2025-01-20 06:20:00,56.30924830507764,Standard,Control
51249,3820,2025-04-03 07:59:00,118.24836529772355,Standard,Test
51250,13903,2025-05-27 16:04:00,57.55868928890702,Standard,Test
51251,11165,2025-05-04 00:59:00,63.09941534255419,Standard,Test
51252,92,2025-01-28 12:40:00,48.882030399459005,High-Value (Power),Test
51253,608,2025-01-26 06:50:00,23.88911668595255,Standard,Control
51254,9444,2025-03-21 04:26:00,105.30096623424276,High-Value (Power),Control
51255,286,2025-04-01 04:43:00,44.67050245775331,Standard,Test
51256,2922,2025-03-11 17:46:00,103.79777716539017,Standard,Control
51257,11499,2025-05-23 17:04:00,61.45022481296795,Standard,Control
51258,102,2025-04-10 19:35:00,73.91417621128325,High-Value (Power),Control
51259,3836,2025-05-05 04:54:00,52.915585537215954,Standard,Control
51260,8170,2025-03-02 20:01:00,184.68729626486208,High-Value (Power),Test
51261,4236,2025-02-17 10:01:00,42.25411073336291,Standard,Test
51262,13123,2025-03-16 18:35:00,63.63489733898385,High-Value (Power),Control
51263,9871,2025-04-11 01:28:00,46.068254171639154,High-Value (Power),Test
51264,12016,2025-01-10 20:48:00,31.124179891691455,Standard,Control
51265,14602,2025-04-27 16:46:00,35.521582584134464,Standard,Test
51266,7510,2025-02-12 20:40:00,35.91562157257576,Standard,Control
51267,6717,2025-05-09 10:53:00,92.40644301460625,Standard,Control
51268,535,2025-05-19 06:49:00,22.701758804381434,Standard,Control
51269,6667,2025-02-08 05:23:00,79.07007766918477,Standard,Test
51270,8208,2025-04-02 05:14:00,38.81003058976855,Standard,Test
51271,8753,2025-01-28 14:31:00,16.229279113077695,Standard,Control
51272,2926,2025-03-27 21:37:00,55.1290583856735,High-Value (Power),Test
51273,10576,2025-03-15 10:11:00,11.389026176857087,Standard,Test
51274,910,2025-05-15 17:19:00,24.647160931265315,Standard,Control
51275,9606,2025-05-01 05:58:00,12.36192424916059,Standard,Control
51276,14506,2025-05-01 08:12:00,52.6844858120649,Standard,Control
51277,5009,2025-02-27 02:10:00,63.613398831897484,High-Value (Power),Test
51278,119,2025-02-25 12:33:00,23.81730872031024,Standard,Test
51279,12255,2025-04-15 12:34:00,26.769071114918113,Standard,Control
51280,3114,2025-01-04 12:23:00,49.62772548350058,Standard,Control
51281,11253,2025-02-18 05:34:00,27.33739102394769,Standard,Test
51282,6154,2025-01-06 22:23:00,11.409491286386565,Standard,Control
51283,14766,2025-02-24 14:57:00,25.463959852061212,Standard,Control
51284,1492,2025-05-25 06:05:00,24.941911031044782,Standard,Control
51285,2097,2025-05-21 06:37:00,8.671010525611521,Standard,Test
51286,7945,2025-05-16 11:53:00,47.241460910142926,Standard,Test
51287,2255,2025-02-02 04:42:00,27.719480248336463,Standard,Control
51288,8706,2025-05-10 09:28:00,115.34907787795268,Standard,Control
51289,6104,2025-04-10 17:51:00,18.259321374604262,Standard,Test
51290,1234,2025-01-23 17:35:00,4.463690889294956,Standard,Test
51291,5259,2025-03-16 15:19:00,32.7855147553063,Standard,Control
51292,12325,2025-03-06 08:57:00,16.637294003494873,Standard,Control
51293,14554,2025-03-25 07:37:00,19.4914103625611,Standard,Test
51294,9672,2025-05-21 22:44:00,36.514554607719084,Standard,Test
51295,5632,2025-05-23 22:28:00,5.829392378017032,Standard,Test
51296,3350,2025-04-01 14:40:00,70.52534651130526,Standard,Test
51297,14516,2025-04-25 19:56:00,14.363224126782447,Standard,Test
51298,9733,2025-01-01 16:33:00,34.928857143234644,Standard,Control
51299,130,2025-01-26 11:55:00,78.50330198065288,High-Value (Power),Test
51300,3717,2025-02-02 17:43:00,57.63710378542823,Standard,Test
51301,6755,2025-04-01 06:11:00,147.67701632198938,High-Value (Power),Test
51302,3744,2025-03-28 03:05:00,8.911439845091337,Standard,Control
51303,1772,2025-02-11 18:40:00,17.23985585534124,Standard,Test
51304,14995,2025-03-04 05:05:00,60.26918943438015,Standard,Test
51305,4455,2025-02-25 02:32:00,155.67202122250134,High-Value (Power),Test
51306,6771,2025-03-26 13:56:00,41.55583647160636,Standard,Control
51307,11268,2025-04-23 01:36:00,85.54967037257967,Standard,Control
51308,13911,2025-05-26 20:46:00,19.89851176896433,Standard,Test
51309,13870,2025-01-03 01:37:00,156.87145200531458,High-Value (Power),Control
51310,7251,2025-01-24 16:43:00,33.18469260934345,Standard,Test
51311,5274,2025-04-15 20:26:00,23.237869861562913,Standard,Test
51312,8698,2025-04-05 04:41:00,39.588306969977495,Standard,Control
51313,5629,2025-02-10 06:49:00,30.506874650596853,Standard,Control
51314,4914,2025-01-20 05:40:00,7.635913100555495,Standard,Test
51315,13082,2025-01-13 11:35:00,120.88714288204073,Standard,Test
51316,9031,2025-02-17 12:01:00,83.703993899099,High-Value (Power),Test
51317,12064,2025-03-31 12:42:00,66.21820023048978,Standard,Control
51318,4719,2025-01-17 01:46:00,8.27335518859026,Standard,Control
51319,2677,2025-03-26 15:28:00,85.15502987574557,High-Value (Power),Test
51320,97,2025-03-28 17:18:00,28.74297359139596,Standard,Test
51321,1964,2025-01-25 05:50:00,33.693111964954134,Standard,Control
51322,5402,2025-04-03 07:59:00,190.2492149496329,High-Value (Power),Test
51323,14013,2025-01-27 21:27:00,21.220525070593492,Standard,Test
51324,7768,2025-03-01 09:43:00,42.863980660903906,Standard,Control
51325,11059,2025-02-01 00:05:00,63.591392641229746,Standard,Test
51326,12219,2025-01-19 19:01:00,38.62032960763995,Standard,Control
51327,599,2025-02-13 09:52:00,42.50623861617836,Standard,Control
51328,11174,2025-03-29 07:38:00,39.81954989404032,Standard,Test
51329,3964,2025-05-20 01:28:00,36.701684759311796,Standard,Test
51330,8621,2025-02-08 03:38:00,34.011457188844545,Standard,Control
51331,13855,2025-03-13 10:01:00,5.8753008235572795,Standard,Test
51332,7294,2025-05-29 15:13:00,81.55741203412735,Standard,Test
51333,11974,2025-01-17 21:43:00,16.997240839571262,Standard,Control
51334,1325,2025-03-28 04:55:00,70.86692542746523,Standard,Control
51335,10783,2025-03-18 10:00:00,29.313170873980436,Standard,Test
51336,10607,2025-02-09 18:12:00,59.1028104511752,Standard,Control
51337,14141,2025-01-05 19:25:00,77.38252740485781,Standard,Control
51338,8112,2025-02-04 16:16:00,16.031418162870313,Standard,Control
51339,1768,2025-03-30 22:56:00,29.13131708828248,Standard,Control
51340,5165,2025-05-02 20:47:00,31.212792074123207,Standard,Control
51341,9709,2025-01-27 18:38:00,16.93185973177967,Standard,Test
51342,1340,2025-03-22 19:34:00,29.466620352840984,Standard,Control
51343,12287,2025-03-14 17:08:00,29.900751144522847,Standard,Test
51344,14388,2025-02-25 04:18:00,124.60869610569031,High-Value (Power),Control
51345,12852,2025-02-15 17:25:00,279.345599201713,High-Value (Power),Control
51346,11596,2025-03-02 23:07:00,260.18681271673773,High-Value (Power),Control
51347,10739,2025-02-17 13:00:00,91.9933621061969,Standard,Control
51348,9169,2025-02-16 16:18:00,12.73485797533706,Standard,Control
51349,13630,2025-01-25 06:19:00,13.90925747084326,Standard,Control
51350,13722,2025-04-15 09:23:00,19.120849166307778,Standard,Test
51351,6467,2025-04-12 10:52:00,66.75806906380265,Standard,Control
51352,9807,2025-02-08 13:15:00,21.208084912438828,Standard,Control
51353,9777,2025-03-12 01:24:00,29.875153166740862,Standard,Test
51354,13542,2025-02-11 10:29:00,43.214259229600934,Standard,Test
51355,5464,2025-01-25 07:02:00,6.8400020893137805,Standard,Control
51356,5491,2025-03-20 09:07:00,92.49742196560805,High-Value (Power),Test
51357,4062,2025-04-19 17:57:00,27.62817903767516,Standard,Test
51358,12844,2025-01-20 09:36:00,29.151115503946905,Standard,Control
51359,7605,2025-03-26 11:23:00,71.64423652023302,Standard,Test
51360,1271,2025-03-18 14:56:00,7.611419521885895,Standard,Control
51361,219,2025-02-12 15:48:00,14.669673625354658,Standard,Control
51362,534,2025-03-01 06:50:00,124.57212469453877,High-Value (Power),Control
51363,14978,2025-03-27 19:59:00,52.42143622197145,Standard,Control
51364,14855,2025-02-21 22:04:00,93.22722384646545,Standard,Test
51365,7952,2025-05-26 17:17:00,77.52848051540198,Standard,Control
51366,9688,2025-05-09 16:31:00,24.208686961214504,Standard,Control
51367,9566,2025-01-21 02:34:00,10.251769052079215,Standard,Test
51368,12332,2025-05-30 08:14:00,34.40147023143951,Standard,Control
51369,3824,2025-03-03 11:53:00,31.692360050742575,Standard,Test
51370,12142,2025-04-21 17:23:00,63.92649301288301,Standard,Control
51371,65,2025-02-02 20:54:00,73.32790208503178,Standard,Test
51372,4342,2025-01-06 08:13:00,24.57889574360723,Standard,Control
51373,5083,2025-05-04 13:29:00,15.91686907468585,Standard,Control
51374,13897,2025-05-20 17:24:00,253.16007563994802,High-Value (Power),Test
51375,11335,2025-05-14 16:54:00,18.75075474480393,Standard,Control
51376,9917,2025-04-07 16:21:00,16.039076057544108,Standard,Test
51377,10398,2025-01-06 14:33:00,12.95283187543012,Standard,Test
51378,2986,2025-04-13 23:44:00,12.89351169732995,Standard,Control
51379,5595,2025-03-01 04:57:00,243.42279395298735,Standard,Test
51380,3914,2025-01-15 02:38:00,35.16385248066792,Standard,Test
51381,9241,2025-03-15 23:26:00,23.79610305094152,Standard,Control
51382,8018,2025-02-22 17:43:00,9.163410449126147,Standard,Test
51383,11847,2025-03-23 01:47:00,21.985392042440726,Standard,Test
51384,11065,2025-03-04 07:20:00,537.4556858373492,High-Value (Power),Test
51385,4256,2025-01-10 15:32:00,19.65336386857884,Standard,Control
51386,1005,2025-04-16 13:54:00,35.901037714168936,Standard,Control
51387,2123,2025-03-30 20:01:00,23.91337189807368,Standard,Test
51388,14474,2025-02-23 07:02:00,91.89894719361072,Standard,Test
51389,14230,2025-03-14 01:57:00,27.664895929953563,Standard,Test
51390,12767,2025-01-22 14:48:00,83.3769250605272,Standard,Control
51391,6697,2025-05-24 13:30:00,15.193950384192897,Standard,Control
51392,13615,2025-05-30 08:14:00,40.1059495916773,Standard,Test
51393,3982,2025-04-01 13:01:00,6.534247480729356,Standard,Test
51394,12675,2025-02-18 10:54:00,124.54126657206629,High-Value (Power),Control
51395,472,2025-04-10 23:51:00,43.76750796480733,Standard,Test
51396,3406,2025-03-09 07:58:00,28.050262868297757,Standard,Test
51397,309,2025-05-07 00:18:00,81.80796924925178,Standard,Control
51398,7696,2025-05-26 16:50:00,24.030535487948313,Standard,Control
51399,11127,2025-05-07 23:33:00,50.37495830226924,Standard,Test
51400,12989,2025-03-13 10:59:00,55.203137203788074,Standard,Control
51401,7708,2025-01-04 16:03:00,14.083148021521545,Standard,Test
51402,3048,2025-04-07 07:48:00,101.95368947664984,Standard,Test
51403,10114,2025-01-17 01:57:00,47.92821517512573,Standard,Control
51404,14141,2025-02-22 14:29:00,32.397115539279916,Standard,Test
51405,11192,2025-03-26 18:58:00,190.76994993016956,High-Value (Power),Test
51406,2018,2025-05-04 17:14:00,13.153714271663025,Standard,Control
51407,13367,2025-04-18 14:56:00,19.078193269662858,Standard,Control
51408,4882,2025-04-18 21:42:00,49.657729887094014,Standard,Test
51409,1479,2025-05-11 01:21:00,13.20142822532812,Standard,Control
51410,10545,2025-01-12 05:25:00,32.81226160416423,Standard,Test
51411,4198,2025-05-27 03:19:00,244.9695273614559,Standard,Control
51412,7722,2025-03-28 00:07:00,72.4356757494127,Standard,Control
51413,4871,2025-01-04 00:05:00,33.277399202984704,Standard,Control
51414,3460,2025-04-30 09:28:00,12.027739081289319,Standard,Test
51415,11947,2025-01-27 08:52:00,58.52509619700747,Standard,Control
51416,9424,2025-05-17 21:23:00,36.48849867306383,Standard,Test
51417,5435,2025-02-27 06:52:00,60.16795138999453,Standard,Control
51418,11313,2025-01-29 12:16:00,36.413073092370794,Standard,Control
51419,572,2025-03-14 00:36:00,43.13284683415865,Standard,Test
51420,3590,2025-05-02 19:17:00,31.794280659681952,Standard,Control
51421,8340,2025-03-08 15:34:00,122.35661643803066,Standard,Control
51422,5919,2025-05-15 22:06:00,133.90520063815714,High-Value (Power),Test
51423,11636,2025-02-24 14:17:00,41.172425157789824,Standard,Test
51424,597,2025-01-11 10:58:00,26.32791827761236,Standard,Test
51425,5074,2025-01-19 19:08:00,37.581111581140306,High-Value (Power),Control
51426,1071,2025-04-24 13:40:00,118.95322842283002,Standard,Control
51427,11938,2025-03-10 17:23:00,24.26204424051037,Standard,Test
51428,14835,2025-01-09 19:10:00,52.687727978400446,Standard,Control
51429,4251,2025-05-19 16:12:00,86.62365682996533,Standard,Control
51430,4326,2025-05-02 09:39:00,29.555407823388748,Standard,Test
51431,3372,2025-04-21 19:39:00,111.05415576726065,Standard,Test
51432,158,2025-03-29 07:06:00,20.017084201252278,Standard,Control
51433,9115,2025-03-06 00:57:00,6.948361760690245,Standard,Test
51434,3319,2025-03-24 14:49:00,17.99595293283074,Standard,Control
51435,6712,2025-05-24 23:49:00,43.5047688192361,Standard,Test
51436,13463,2025-04-12 18:31:00,124.52752722924426,High-Value (Power),Test
51437,10539,2025-01-23 03:39:00,49.78465547116939,Standard,Control
51438,12243,2025-04-09 19:07:00,22.604068819007946,Standard,Test
51439,7222,2025-05-11 00:40:00,4.905035887238469,Standard,Control
51440,9439,2025-04-29 13:04:00,39.69861787008523,Standard,Test
51441,8958,2025-05-01 03:29:00,44.39779358434438,Standard,Test
51442,11844,2025-01-10 20:46:00,43.38215445406587,Standard,Control
51443,2613,2025-04-24 17:39:00,25.808087574967836,Standard,Test
51444,4563,2025-05-14 09:41:00,37.47478511574241,Standard,Control
51445,12021,2025-01-25 09:28:00,34.561781085368956,Standard,Control
51446,12774,2025-01-16 08:20:00,34.71776864110741,Standard,Control
51447,13864,2025-03-19 09:14:00,202.94253361907096,High-Value (Power),Test
51448,444,2025-02-22 04:38:00,33.95695915133263,High-Value (Power),Control
51449,5974,2025-04-19 20:09:00,26.798051278802927,Standard,Test
51450,905,2025-04-24 13:52:00,172.71725866451945,High-Value (Power),Control
51451,2911,2025-05-23 14:04:00,17.928391645868608,Standard,Test
51452,11402,2025-01-02 18:28:00,29.31705188641113,Standard,Control
51453,1802,2025-03-30 19:16:00,11.203415923643822,Standard,Control
51454,926,2025-01-27 03:04:00,8.570586237686337,Standard,Test
51455,11914,2025-03-23 13:46:00,7.25159295450863,Standard,Control
51456,14266,2025-03-27 23:55:00,36.397432672726744,Standard,Control
51457,12580,2025-01-17 04:20:00,20.045029027028157,Standard,Test
51458,13522,2025-04-22 23:21:00,132.7574820859158,High-Value (Power),Test
51459,7852,2025-02-24 16:48:00,99.10924330394813,Standard,Test
51460,5931,2025-03-23 11:44:00,25.860206550031428,Standard,Test
51461,8944,2025-04-23 22:59:00,160.41583052691192,High-Value (Power),Test
51462,9427,2025-02-28 10:24:00,11.3842391604314,Standard,Control
51463,2923,2025-03-09 00:42:00,13.41304989680801,Standard,Test
51464,8855,2025-04-09 10:38:00,4.958010602109876,Standard,Control
51465,7556,2025-01-31 14:32:00,10.285077169549371,Standard,Test
51466,13708,2025-03-16 12:10:00,16.788059988950117,Standard,Test
51467,11388,2025-05-06 04:12:00,23.9671181216884,Standard,Control
51468,9777,2025-02-07 22:28:00,19.434612578934786,Standard,Test
51469,920,2025-01-21 19:24:00,25.585842635857116,Standard,Test
51470,5005,2025-03-17 06:41:00,152.50066306115178,High-Value (Power),Test
51471,4220,2025-03-30 01:52:00,17.578120054109718,Standard,Control
51472,8260,2025-04-26 02:16:00,98.61366277320664,High-Value (Power),Test
51473,4571,2025-03-26 07:41:00,38.11637826213936,Standard,Test
51474,4454,2025-05-23 00:55:00,19.49303757024376,Standard,Control
51475,9959,2025-03-15 18:04:00,23.788561419621324,Standard,Test
51476,5576,2025-05-04 20:53:00,45.43443485996807,Standard,Test
51477,13658,2025-03-09 07:22:00,126.4173142566475,Standard,Control
51478,1954,2025-04-18 07:26:00,53.627318993861344,Standard,Control
51479,2569,2025-04-21 14:48:00,12.466134028646893,Standard,Control
51480,7946,2025-02-18 08:06:00,17.742706895009572,Standard,Test
51481,3709,2025-04-07 12:21:00,13.342481427700262,Standard,Control
51482,14195,2025-03-16 16:57:00,46.29460279085252,Standard,Control
51483,4929,2025-03-15 07:59:00,62.87278178259077,Standard,Test
51484,10864,2025-02-26 23:37:00,28.217970872171914,High-Value (Power),Test
51485,3400,2025-05-03 21:26:00,31.27133527419254,Standard,Test
51486,9546,2025-05-12 08:36:00,21.073111315405537,Standard,Test
51487,6571,2025-05-27 05:12:00,20.884794645135212,Standard,Control
51488,13297,2025-05-19 12:36:00,26.509173700337335,Standard,Control
51489,443,2025-02-03 06:34:00,25.808381492145976,Standard,Test
51490,601,2025-04-29 09:50:00,17.854400119751602,Standard,Test
51491,11359,2025-03-10 05:26:00,44.14564882293367,Standard,Test
51492,12135,2025-04-05 22:42:00,17.644665062275287,Standard,Test
51493,11002,2025-05-21 14:46:00,25.036028502194068,Standard,Control
51494,13763,2025-01-22 21:34:00,22.822079812903016,Standard,Test
51495,11581,2025-03-23 12:28:00,91.03311995007172,Standard,Control
51496,4583,2025-01-31 18:10:00,24.294538968157404,Standard,Test
51497,2787,2025-02-07 14:06:00,161.00948259615626,Standard,Control
51498,2696,2025-03-07 01:50:00,52.48273619174136,Standard,Test
51499,11841,2025-05-23 15:11:00,9.35484275435468,Standard,Control
51500,2053,2025-04-22 10:14:00,13.954972438592975,Standard,Control
51501,632,2025-03-01 00:44:00,17.835851633922978,Standard,Test
51502,3443,2025-03-27 09:53:00,105.23618621635889,Standard,Control
51503,1755,2025-01-04 21:55:00,81.21327441917174,Standard,Control
51504,7021,2025-03-25 19:22:00,142.93425582574127,Standard,Control
51505,11226,2025-05-09 13:03:00,33.59306421507219,Standard,Control
51506,9771,2025-04-20 09:26:00,24.386687509315635,Standard,Control
51507,13500,2025-04-10 01:03:00,15.260977287520767,Standard,Control
51508,26,2025-01-24 01:05:00,70.81675552054708,Standard,Control
51509,7947,2025-03-29 05:07:00,13.62912112051487,Standard,Control
51510,10402,2025-01-04 11:45:00,42.16550077775869,Standard,Control
51511,7298,2025-02-09 19:50:00,24.272382754076546,Standard,Test
51512,14869,2025-05-17 14:51:00,65.08553555528971,Standard,Test
51513,6554,2025-05-05 03:28:00,28.40555589100151,Standard,Control
51514,5760,2025-05-13 15:34:00,58.18742879447289,Standard,Test
51515,7756,2025-02-13 08:24:00,31.33301026018025,Standard,Control
51516,13385,2025-03-03 18:28:00,28.68097212771164,Standard,Test
51517,13545,2025-02-09 06:41:00,52.78335028912235,Standard,Test
51518,11095,2025-05-21 15:36:00,94.76260874375485,Standard,Test
51519,1130,2025-02-21 22:49:00,55.071458726381394,Standard,Test
51520,4997,2025-03-12 21:21:00,77.85233179703336,Standard,Control
51521,12297,2025-03-19 22:05:00,10.832382391423293,Standard,Test
51522,4146,2025-01-08 05:17:00,58.19410394758798,Standard,Control
51523,5642,2025-04-02 20:25:00,53.39409180193882,Standard,Test
51524,8634,2025-04-08 20:44:00,37.888574364241926,Standard,Control
51525,5898,2025-01-16 00:32:00,19.57818787652796,Standard,Control
51526,13902,2025-04-23 00:44:00,47.921440139857,Standard,Control
51527,14372,2025-03-06 14:15:00,96.48542131301403,Standard,Control
51528,7370,2025-03-12 02:30:00,29.527241044294342,Standard,Test
51529,3896,2025-05-16 06:00:00,26.164612337517354,Standard,Test
51530,14454,2025-05-14 02:48:00,20.42493642695174,Standard,Control
51531,4798,2025-02-24 14:56:00,239.0185104984646,Standard,Test
51532,13042,2025-05-09 05:15:00,36.46494088216506,Standard,Test
51533,1829,2025-03-30 19:24:00,15.43545494646693,Standard,Control
51534,9728,2025-04-17 04:40:00,23.3464254088556,Standard,Test
51535,12518,2025-01-16 13:35:00,18.545830313450086,Standard,Control
51536,560,2025-05-23 10:39:00,23.232659599010585,Standard,Control
51537,9366,2025-02-08 07:38:00,57.62991358673864,Standard,Control
51538,10071,2025-03-27 04:34:00,610.2158081507047,High-Value (Power),Test
51539,10448,2025-04-11 21:23:00,31.57447321850729,Standard,Test
51540,9277,2025-05-08 20:01:00,12.364196697958006,Standard,Test
51541,3915,2025-03-30 12:23:00,8.912133404245099,Standard,Control
51542,13429,2025-01-06 14:50:00,50.304569583404906,Standard,Control
51543,8431,2025-05-04 06:04:00,44.5093085450328,Standard,Control
51544,8051,2025-04-27 21:21:00,25.197150315868367,Standard,Test
51545,11107,2025-04-12 11:53:00,18.247581310881877,Standard,Test
51546,10288,2025-01-21 09:53:00,8.43776020669826,Standard,Test
51547,9664,2025-05-04 14:27:00,32.804876311176855,Standard,Test
51548,6901,2025-05-14 09:32:00,36.09389531599701,Standard,Test
51549,5588,2025-04-05 08:16:00,9.763961811043266,Standard,Test
51550,5413,2025-03-22 22:43:00,13.82893126153676,Standard,Control
51551,10238,2025-01-09 19:57:00,54.95979214218503,Standard,Test
51552,4613,2025-03-27 19:41:00,12.292325545381054,Standard,Test
51553,3684,2025-01-07 02:02:00,17.469153251005483,Standard,Control
51554,8397,2025-05-23 20:16:00,55.272525928503825,Standard,Control
51555,7348,2025-05-23 21:37:00,124.41158187549277,Standard,Control
51556,3601,2025-05-29 19:58:00,49.383489034473705,Standard,Control
51557,10330,2025-03-06 22:34:00,55.28469130456163,Standard,Test
51558,6644,2025-01-16 06:57:00,36.40500387731829,Standard,Test
51559,13420,2025-01-09 02:11:00,51.60391863585964,High-Value (Power),Test
51560,1214,2025-03-07 22:19:00,38.193311662292444,Standard,Test
51561,7348,2025-01-22 16:59:00,38.99812844238193,Standard,Test
51562,14073,2025-01-12 07:32:00,377.68486530420705,High-Value (Power),Control
51563,12027,2025-05-26 03:44:00,22.7473767713268,Standard,Control
51564,3092,2025-04-30 23:27:00,44.87092839530654,Standard,Test
51565,1383,2025-02-11 02:40:00,61.29737909914057,Standard,Test
51566,3681,2025-03-05 17:08:00,26.596858539005034,Standard,Control
51567,14046,2025-01-31 04:12:00,54.150888886382845,High-Value (Power),Test
51568,9872,2025-03-02 16:41:00,40.21093693638279,Standard,Test
51569,8199,2025-01-14 13:09:00,34.41085316327735,Standard,Control
51570,10078,2025-05-30 12:34:00,21.399356107770693,Standard,Test
51571,14658,2025-01-09 14:19:00,21.61321453929619,Standard,Control
51572,14604,2025-04-28 12:44:00,535.6339833386692,High-Value (Power),Control
51573,3499,2025-04-18 21:58:00,17.03949820342837,Standard,Test
51574,8488,2025-03-31 01:04:00,32.71043835610117,Standard,Test
51575,14906,2025-05-18 23:58:00,320.0917224149142,High-Value (Power),Test
